id,text,label
00271_09605,"‼️ ?? Прорыв Армии России к Глухову: БТР-82 сходу уничтожает БТР ВСУ Подразделение на БТР-82А сходу в Глухове прорвало оборону ВСУ, уничтожив БТР 16 отдельного мотопехотного батальона. На кадрах с БПЛА четыре попадания в башню. Дальше колонна сходу пошла на Глухов (Сумская обл.). t.me/RVvoenkor",True
00273_07488,⚡️ В Киеве со стороны левого берега мощные взрывы.,True
00275_00510,"‼️ Помните рассказ Зеленского про убитых военнослужащих на острове Змеином ? ??? Эта тварь посмертно наградила их званием героев Украины. А они вот, живые, в Севастополе, получают сухпайки и отправляются проходить юридические процедуры. Гуманизм как он есть, никому не нужны жертвы, сдавайтесь! https://t.me/RIA82rf/18938 Подписывайся @sev_polit_takt чтобы ничего не пропустить",True
00276_00640,Уничтоженный украинский Хаммер в Токмаке. Запорожская область,False
00277_06882,"Война в Украине. Главное за ночь. ▪ В нескольких местах Киева ночью проходили бои. Самые ожесточенные бои шли на проспекте Победы в районе Шулявки; ▪ Выстрелы были слышны в центре Киева, на улице Богдана Хмельницкого, пишет «Украинская правда»; ▪ Украинские военные заявили об уничтожении колонны российской техники в Киеве. Подтверждений этому нет; ▪ Бои также шли к юго-западу от Киева в центре города Васильков. В городе расположены военная часть и аэродром. Украинские военные сообщали о попытке высадки там российского десанта; ▪ Минимум в шести городах Украины утром 26 февраля объявлена воздушная тревога: в Луцке, Ровно, Львове, Черкасах, Умани и Херсоне; ▪ Байден поручил госдепу выделить Украине помощь на $600 млн, в том числе 350 млн на нужды обороны; ▪ Евросоюз и США официально ввели санкции против Путина и Лаврова; ▪ Депутат Госдумы от КПРФ Михаил Матвеев заявил, что война должна быть немедленно прекращена.",True
00278_09635,"‼️ Пропал украинский ЗРК Стрела, раздавивший машину с гражданскими В Киеве, нашедшего просят вернуть за вознаграждение . t.me/rusvesnasu",True
00282_03761,"Вот чего-то сейчас вспомнилось: а когда в Донецке, обещанный ""патрыотамы"" парад ВСУ? ?",True
00284_05624,"В 2022 году начнется финансирование миссии на Венеру, выделены средства на новые лунные аппараты, рассказал Рогозин.",False
00285_09596,"Несмотря на то, что бригады ВСУ достаточно хорошо окопались за годы украинской оккупации Донбасса, это не спасает их от массированных российских ударов",True
00287_05524,⚡️ В России за сутки с коронавирусом госпитализировали 14 937 человек. В стране за сутки выявили 123 460 случаев заражения. Выздоровели 167 310 пациентов. Число умерших возросло за сутки на 787 . В Москве выявили 3 333 случая заражения ковидом за сутки. В Санкт-Петербурге — 7 572.,False
00288_09224,? Киев блокирован с западной стороны Минобороны РФ,False
00290_01739,"США поддержат решение Украины о нейтральном статусе, если Киев его примет — заместитель главы Госдепартамента США Уэнди Шерман Наркомана слили. Нравится - не нравится, терпи, моя красавица ? Inside ⚒ Donetsk",True
00292_01965,"Украинские военные отступили из села Крымское Подразделения ЛНР взяли под контроль село Крымское. Судя по всему, украинские военные оставили его без боя. На этом управлении очень долго существовал выступ, который занимали украинские военные. Увы, потенциальный котел не состоялся. Но тем не менее, населенный пункт освобожден. Информацию о контроле ЛНР над Крымским подтверждает глава так называемой украинской администрации Луганской области Сергей Гайдай. @anna_news",True
00293_08379,❗️ Зеленский в разговоре с Гутерришем призвал лишить РФ права голоса в Совбезе ООН,False
00294_08865,"ВСУ убили двух учителей в Горловке. Били артиллерией по школе. Что-то я не вижу CNN и прочих ""голубей мира"", которые едут туда об этом снимать. Наша группа выехала фиксировать, скоро будет информация с места трагедии.",True
00295_04408,Facebook запрещает российским госСМИ рекламу и монетизацию на своей платформе. @rt_russian,False
00297_00139,"Свинособаки принялись за старое. За 8 лет ничего не изменилось. Ночью над Киевом работала наша авиация, ПВО укрорейха отработала по нашему самолёту, но что-то пошло не так, то ли от того что шаровары свинособаки были мокрые и он испугался, то ли совковая ракета от старости подвела. Запуск совершался ракетой ЗРК Бук. https://t.me/ToBeOr_Official/6122",True
00298_00937,"Мне шлют видео, на котором какая-то толпа улюлюкающих животных срывает погоны с майора, избивает его и требует кричать Слава Украине, а он не кричит. Не знаю, где и когда это происходит, но точно знаю, кто на видео - толпа ссыкливых животных и смелый, гордый офицер. @sashakots",True
00300_03372,"Посольство Румынии в Киеве приостановило работу, генконсульство в Одессе закрыто, персонал эвакуирован",False
00302_01273,"#Разоблачение Продолжаются вбросы с нашей стороны для поднятия боевого духа, но зачем это нужно, ведь уже завтра окажется все наоборот! Таким способом ОП дискредитирует себя и к публикуемой информации будет вопросы, но виноваты будут снова телеграм каналы! https://t.me/skeptik_21/2183",True
00304_02409,"Владимир Зеленский подписал указ о создании Ставки Верховного главнокомандующего, Согласно указу, вошли в Ставку Верховного Главнокомандующего: ▪️ Владимир Зеленский, президент - председатель; ▪️ Алексей Данилов, секретарь СНБО - координатор; члены ставки: ▪️ Иван Баканов, глава СБУ; ▪️ Кирилл Буданов, начальник ГУР МО; ▪️ Григорий Галаган, командующий ССО; ▪️ Юрий Голушкин, глава сил ТрО; ▪️ Сергей Дейнеко, глава Госпогранслужбы; ▪️ Андрей Ермак, руководитель Офиса президента; ▪️ Валерий Залужный, главнокомандующий ВСУ; ▪️ Игорь Клименко, глава Нацполиции; ▪️ Сергей Крук, председатель ГСЧС; ▪️ Дмитрий Кулеба, глава МИД; ▪️ Юрий Лебедь, и.о. коомандующего Нацгвардией; ▪️ Александр Литвиненко, глава ВРУ; ▪️ Денис Монастырский, глава МВД; ▪️ Алексей Резников, министр обороны; ▪️ Сергей Рудь, начальник Управления Госохраны; ▪️ Руслан Стефанчук, спикер ВР; ▪️ Денис Шмыгаль, премьер-министр; ▪️ Юрий Щиголь, глава Госслужбы спецсвязи.",False
00305_02338,"Зеленский из бункера вылез, чтобы видосик записать… Записал - и в бункер! https://t.me/rt_russian/94907",True
00306_02269,"?? ""Профессиональный погибший"" на CNN. Телеканал публикует фото ""первого убитого на Украине американца"". Ранее этот человек уже ""погибал"" от рук талибов в Афганистане. @SputnikLive",True
00307_07905,"Зеленский: «Мы будем бороться столько, сколько нужно, чтобы освободить страну. Если дети уже рождаются в укрытиях, даже когда продолжаются обстрелы, то у врага нет никакого шанса в этой, бесспорно, народной войне. Мир увидел – украинцы мощные. Украинцы смелые. Украинцы – на своей родной земле и никогда ее не отдадут»",True
00308_01074,"Тем временем председатель Николаевской ОГА пишет следующее: ""я не знаю как сказать…танки прошли через город со стрельбой. Потом не знаю потом они отходят наши их догоняют…. Но я сейчас буду выяснять"" Собственно, получается, что часть наших войск прошли Николаев далее, а часть остались в Николаеве. ""Какой-то сюр"", — резюмирует он. Сюр — украинская государственность, отвечаю я.",True
00309_04937,"S&P понизило кредитный рейтинг России до ""BB+""",True
00310_08401,"⚡️ Советник администрации президента Украины говорит, что Киев подготовил свою переговорную позицию, в то время как Москва изначально выдвинула непрактичные условия переговоров",False
00312_03584,"⚡️ Украина отключила электропитание водовода ключевого источника водоснабжения Республики - канала «Северский Донец - Донбасс», перебив кабель",False
00313_07231,"?? ?? ""Смысла нема воевать. За шо? За то, шо так по-хамски относятся? Бросили, как скотину, а сами удрали - начальство. Бывшие сослуживцы - скоты"". Украинские пленные делятся яркими и незабываемыми впечатлениями о боевых действиях и армейской взаимовыручке в рядах ВСУ.",True
00315_02776,"Киев, Оболонь. Дружественный огонь ВСУ по фольксштурму. Или наоборот.",True
00316_03488,"Киев будут брать в кольцо, а потом начнётся процесс зачистки города. Будет много городских боёв. Судя по западу и обращения Зеленского к нашим партнерам, они выбрали стратегию, наблюдения.",True
00319_02681,"❗️ Россия на правах постоянного члена Совбеза ООН с правом вето, заблокировала резолюцию с осуждением действий на Украине. За — 11 членов Совбеза Воздержались — 3, в т.ч. Китай Против — 1",False
00320_05256,⚡️ ?? Минобороны России призывает жителей Украины потребовать от властей немедленно вывести тяжелое вооружение из жилых кварталов t.me/RVvoenkor/1678,True
00321_02171,Z-войска на окраинах Мариуполя.,False
00322_04350,"Украинские военные планируют провокации, чтобы обвинить в этом силы специальной военной операции, заявил Эдуард Басурин. «Уже сейчас боевики уничтожают мосты и другую жизненно важную инфраструктуру, оставляя за собой хаос и разрушение», — отметил замначальника управления Народной милиции ДНР. По данным ведомства, националисты готовят массированный обстрел Краматорска, Славянска и Дмитрова. Ранее они обстреляли из «Градов» жилые кварталы Старобельска, сообщили в Минобороны РФ. @rt_russian",True
00323_05948,"Британским компаниям будет запрещено предоставлять товары или услуги Путину и Лаврову в рамках новых санкций Лондона, сообщили в МИД.",False
00325_08520,Николаев сбили дрон летающий над городом.,False
00327_02918,"❗️ Военкор Анна Долгарева рассказывает подробности захвата поселка Трехизбенка в Луганской области — теперь уже Луганской народной республике. «Трёхизбенку взял без потерь и джавелины», — кратко написал мне вчера командир 16-го батальона территориальной обороны ЛНР «Питер». Трёхизбенка — село в Луганской области недалеко от Бахмутской трассы, на берегу Северского Донца, который контролировался ВСУ. «Теперь там плацдарм и можно восстановить мост, взорванный в 2014-м. И перебросить технику», — прокомментировал другой луганский военнослужащий. Особенность военной операции в ЛНР в том, что она происходит силами, собственно, ЛНР. Мощь российской армии сосредоточена на других украинских городах, а здесь... ну, вы же воевали восемь лет сами? Ну и воюйте дальше. По крайней мере, не будем мешать и запрещать стрелять, - так, видимо, рассудили в штабах. Поэтому Трехизбенку брал 16-й батальон и линейные подразделения. Конкретно Питер штурмовал мост, ведущий к поселку. На фото – то, что сняли с трупов солдат ВСУ",True
00329_06784,"""Я увидел во дворе стрекозу"" - А.Я.Розенбаум (стихи О.Русских) Розенбаум поет о том, о чём молчала вся эта ""творческая интеллигенция"", все эти 8-КРОВАВЫХ лет и которая сейчас требует ""прекратить войну"". - послушайте пожалуйста, не пожалеете. ПОЖАЛУЙСТА ПОТДЕРЖИТЕ РАСПРОСТРАНЯЕТЕ ПО ПАБЛИКАМ И СОЦСЕТЯМ",True
00331_08933,"Депутат Аксаков рассказал о действиях России при возможном отключении от SWIFT В случае отключения от SWIFT России надо будет договариваться о сотрудничестве с Китаем и надеяться на отечественный аналог, заявил глава комитета Госдумы по финансовому рынку. «Мы создали аналог SWIFT для взаиморасчетов внутри России и к этому аналогу подключили зарубежных партнеров. Но поскольку SWIFT это глобальная система, а наша всё-таки скорее отечественная, внутренняя, то для того, чтобы осуществлять внешние финансовые взаимодействия надо будет договариваться. Во-первых, с теми же китайцами, у которых есть аналог SWIFT. Ну и с другими крупнейшими партнёрами, которые также имеют тесные финансовые и экономические отношения» , - сказал Анатолий Аксаков в беседе с «Газетой.Ru». Он добавил, что РФ давно готовилась к возможному отключению от системы. Ранее агентство Reuters сообщило, что решение об отключении России от SWIFT может быть принято в течение нескольких дней. @gazetaru",True
00332_08153,"❗️ В Харькове наземный транспорт перевозит людей бесплатно, метро работает в режиме укрытия — мэрия",False
00333_06438,В районе Николаева идёт стрелковый бой.,False
00334_06773,Развернулись бои с укронацистами в Лисичанске и Северодонецке (ЛНР).,True
00336_02156,"?? ?? Где-то на улицах Сум . В городе звучит тревога, сообщают об обстрелах. #Россия #Украина @rybar",True
00340_00734,"#Интуиция подсказывает, Калининград рискует оказаться изолированным от России. « Война есть продолжение политики иными средствами».",True
00341_08478,"#Слухи #Раскладка Тут нам сообщают, информацию ""на подумать"", что у многих вопрос, почему не отрабатывают Одессу и Николаев с моря и нет десанта. Договорняк? Могли ведь уже раз 10 зайти. Днепр тоже сольют, ведь Коломойскому отчасти некуда бежать, а он мог уже договорится, что город не трогают, а после Киева, Днепр не будет вести сопротивления, как и Кривой Рог и Запорожье и т.д. Зато их все активы, никто не отожмет. Кстати многие олигархи могли пойти на такие договорняки, ведь им надо думать о сохранении своих бизнес империй, иначе они потом никому не будут интересны. Время спорное и много вопросов. Запомните - эта информация для тех, кто умеет думать и задавать вопросы.",True
00343_01088,⚡ ❗ Ещё около двух десятков украинских солдат сложили оружие и сдались,True
00344_04374,"Канада вводит санкции против Путина, Лаврова и начальника Генштаба России. @rt_russian",False
00345_05284,Армия Россия ведет городские бои под Киевом. Город Буча.,True
00346_08158,"⚡️ Минобороны РФ сообщило, что выведено из строя 11 военных аэродромов Украины",True
00347_06071,Британский премьер заявил о готовности принимать беженцев с Украины.,False
00348_08699,"Главный пограничник Украины написал письмо с оскорблениями председателю погранкомитета Беларуси. Данный пасквиль опубликован на сайте украинской пограничной службы, до ГПК Беларуси оно не дошло. Либо этот начальник Дейнеко остался с собой наедине (пограничники сдаются российской армии), либо украинская почта отказалась доставлять сообщение военного преступника.",True
00350_06726,"?? ?? Уничтожено 67 танков и других боевых бронированных машин, 16 реактивных систем залпового огня, 87 единиц специальной военной автомобильной техники — Минобороны РФ.",True
00351_00247,"Наташ, взорвали мост. Мы не сможем выехать Страшные русские танки и паника в ВСУ. Украинские военные взорвали очередной мост — под Вышгородом.",True
00354_01811,"Кстати да, как уже верно отметили читатели. Тема коронавируса в общем сейчас и не тема вовсе. Во всяком случае на период проведения операции по денацификации Украины. Иронично, что я как раз от ковида восстанавливаюсь - большую часть февраля провалялся, но успел прийти в относительно работоспособное состояние к 20-м числам.",True
00355_06025,"❗️ Западные страны договорились отключить российские банки от SWIFT, сообщил Кабмин ФРГ.",False
00356_01518,"Власти в Киеве намерены выпустить ""военные облигации"" внутреннего займа на $13,7 млрд",False
00357_06668,?? Из Киева скидывают карты города с укрепрайонами и огневыми точками.,False
00358_01773,ebay и ЛДНР.,True
00359_07876,Министры иностранных Евросоюза соберутся завтра для обсуждения новых санкций в отношении России,False
00360_04609,"«Столтенберг знает, что оружие на Украине раздают, даже паспортные данные не беря?» Политолог Владимир Сергиенко в нашем стриме иронизирует над генсеком НАТО: «У меня три любимых супергероя: Бэтмэн, Человек-паук и Столтенберг. Спасает постоянно человечество от злого чего-то, имеет какие-то сверхспособности». Западная разведка знала о случаях мародёрства после обострений в Донбассе, отметил Сергиенко. Он привёл в пример историю человека, участвовавшего в боях за Иловайск в 2014 году, который «бандитствует»: «Там таких много. Раздаёте оружие — эти люди умеют им пользоваться, они воевали. И им НАТО посылает оружие. Вы что вытворяете со страной?» @rt_russian",True
00361_06043,Посольство РФ в Турции не получало никаких официальных уведомлений от турецкой стороны по закрытию проливов для российских военных кораблей.,False
00363_05191,? В Киев гремит серия взрывов с интервалом примерно в минуту.,False
00364_09771,"Удары по Миргороду, район аэропорта. Именно там большое скопление ВСУ.",False
00365_05141,‼️ ?? После боёв с 200 спартанцами русского спецназа в Гостемеле под Киевом спецназ Нацгвардии Украины увозит убитых и раненых t.me/RVvoenkor,False
00366_07396,Пожар на военных складах под Балаклеей,False
00369_09155,"Внимание! Силовики просят киевлян срочно убыть в укрытия! Киев могут обстрелять Градами! СРОЧНО В УКРЫТИЯ! upd: возможно это не правильно, но блин, как это приятно читать, когда кое-кто рассказывал ""Наши дети будут ходить в школу, а ваши будут сидеть в подвалах""",True
00370_04731,"Кировский район Донецк, попадание в нефтебазу. Видео от подписчицы находящейся недалеко от места взрыва.",True
00371_00256,"Кадры из под Гостомеля, где происходят ожесточенные бои за военный аэродром. Русский десант против кратно превосходящих сил противника. В поддержку выдвинулась бронетехника из взятого ранее под контроль Дымера .",False
00372_04336,Власти итальянской столичной области Лацио приостановили сотрудничество с центром им. Гамалеи по вакцине «Спутник V» — газета. @rt_russian,True
00373_06951,"❗ ?? ?? Народная милиция сообщает, что из Градов был обстрелян Старобельск",True
00374_06936,"Российский военный заехал на одиноком ""Урале"" в Сумы и попал в плен к местному наци ополчению.",False
00375_01125,"❗️ «Китай и Россия не союзники, мы ближе, чем союзники » , — МИД Китая по поводу позиции Владимира Путина. #Украина #Россия #Китай @pezdicide никакой химии — только факты",True
00376_00145,У кого есть координаты или информация о местонахождении главарей военных преступников укрорейха пишем в бота @Zloyrusskiy_bot . Максимальный репост.,True
00378_05135,"‼️ Армия России наносит ракетные удары по стратегическим объектам Продолжается уничтожение военной инфраструктуры на Украине. Ракетные удары были нанесены по военному аэродрому в Миргороде (Полтавская область) и по военному аэродрому Староконстантинов (Хмельницкая область), где базируются ударные беспилотники Bayraktar TB2. t.me/rusvesnasu",True
00381_06623,"?? ?? Сообщают о засаде ВСУ в районе н.п.Чапаевка Запорожья: В районе совхоза видели 4 танка, плюс пехота, далее в лесу еще несколько бронемашин.",False
00382_00777,Подпишитесь на канал РБК:. https://www.youtube.com/user/tvrbcnews?sub_confirmation=1. ---------------------. Раскрыты подробности российской спецоперации на острове Змеиный - смотрите в нашем сюжете. ---------------------. #РБК #Россия #Украина. ---------------------. Сайт РБК: https://www.rbc.ru/. Получайте новости РБК в социальных сетях:. Facebook: https://www.facebook.com/rbc.ru. Twitter: https://twitter.com/ru_rbc. ВКонтакте: https://vk.com/rbc. Одноклассники: http://ok.ru/rbc. ЧЭЗNEWS,True
00383_06642,"?? ?? ⚡️ В ходе боевых действий захвачено большое количество вооружений, поставленных западными странами на Украину за последние несколько месяцев — Минобороны РФ ❗ ?? ?? Минобороны России: российскими вооруженными силами выведено из строя 211 военных объектов военной инфраструктуры Украины, среди них 17 пунктов управления и узлов связи, 19 комплексов ПВО С-300 и ""Оса"", 39 радиолокационных станций. Сбиты 6 боевых самолетов, 1 вертолет, 5 беспилотников, уничтожены 67 танков и других боевых бронемашин, 16 реактивных систем залпового огня. ?? ?? ⚡️ Войска ДНР, прорвав подготовленную оборону националистических батальонов, вышли к Волновахе — Минобороны РФ ?? ?? ?? ?? ⚡️ Минобороны РФ: среди трофеев - американские противотанковые ракетные комплексы Javelin и британские NLAW",True
00384_03115,ВСУ подрывает мосты в Киеве в надежде задержать танковые колонны.,True
00385_06226,"Зеленский обратился к белорусам и пожелал стране ""снова стать доброй и безопасной"".",False
00389_06724,"Так выглядит подписка об отказе от участие в боях, которую берут со сложивших оружие украинских военных",False
00390_00367,?Подписывайтесь на YouTube-канал — http://soloviev.live. Гость — экономист Михаил Хазин.. ?Пишите в WhatsApp и Viber +7 922 800-00-65. ☎Звоните по телефону +7 495 149-39-39. ✉️Подписывайтесь на канал «СОЛОВЬЁВ» в Telegram - https://teleg.one/SolovievLive. Читай нас на Telegram: https://teleg.one/SolovievLive. Читай нас в Twitter https://twitter.com/VRSoloviev. Читай нас в Instagram https://www.instagram.com/vrsoloviev. Читай нас в VK https://vk.com/solovievlive. #санкции #соловьев #соловьевlive,False
00391_08004,⚡️ Воздушная тревога объявлена в Ровно,False
00393_00309,"Прорыв подтверждён! Глава Харьковской облгосадминистрации Олег Синегубов подтвердил, что российские войска прорвали оборону Харькова.",True
00394_02129,В Мариуполе выключили уличное освещение.,False
00398_02669,Ситуация на фронтах специальной военной операции по денацификации Украины данным американского военного института (на вчерашний день). Нам она кажется более-менее реальной,True
00399_06293,"Официальный аккаунт мультсериала «Симпсоны» выложил пост в поддержку Украины. На нем герои сериала стоят с украинскими флагами. Кстати, «Симпсоны» предсказали множество мировых событий, например: избрание президентом Дональда Трампа, банкротство Греции, коррупционный скандал в ФИФА.",True
00400_01858,"На сегодняшний день, общий внешний долг ""государства Украина"" подбирается к 200 млрд. долларов США, этот долг продолжает расти. Подробнее по ссылке: https://arbaletfire.livejournal.com/281657.html",True
00402_07980,"«Ситуация в Киеве спокойная, столицу полностью контролируют украинская армия и терроборона. Ночью было несколько столкновений с диверсионными группами», - сообщил первый заместитель председателя КГГА Николай Поворозник.",False
00403_00839,"Приостановление членства, а не исключение. Забавляет, как либерота экзальтирует, заявляя, что «Россию исключили». При этом, спроси у них, что даёт членство в ПАСЕ, то 99 из 100 вам даже не расшифруют эту аббревиатуру.",True
00405_03478,"<a href=""?q=%23%D0%A1%D0%BF%D0%BB%D0%B5%D1%82%D0%BD%D0%B8"">#Сплетни</a> <br/>Пошли сплетни, что правительство просило все СМИ не публиковать наши потери и колоны горящей техники, чтобы это не ослабляло боевой дух армии.<br/>Должна быть постоянно победная картинка.",True
00406_05262,‼️ ? В Киеве идут бои за овладение городом. Российская армия наступает . Район Совки t.me/RVvoenkor,True
00407_02950,"▫️ Еще одна благодатная почва для фейков – состояние здоровья лидера ЛДПР Владимира Жириновского Телеграм-каналы сообщают, что его подключили к ИВЛ и ввели в медикаментозную кому, ибо все плохо, а пресс-служба партии это, по традиции, опровергает. Было бы проще, если бы в ЛДПР с самого начала не скрывали истинное положение вещей",True
00408_08632,"Владимир Путин и Президент Азербайджана Алиев провели телефонный звонок, главная тема, украинский кейс. Азербайджанская государственная нефтяная компания SOCAR будет бесплатно заправлять скорые на Украине. Наш источник комментирует, что в Украине наступает топливный кризис.",True
00409_05196,"‼️ ?? Зенитный ракетно-пушечный комплекс ""Панцирь"" Армии России под Киевом едет сшибать остатки укролiтаков ?? t.me/RVvoenkor",True
00410_02985,"‼️ Разоблачаем фейки вместе с военкором Анной Долгаревой Народный депутат от партии «Слуга Народа» Александр Дубинский распространяет аудио, которое якобы рассылают россиянам как сводки с фронта. Комментарий Ани: Тут отчётливо слышится мягкий украинский акцент с придыханием, хотя говорящий пытается избегать фрикативного ""г"". В самом начале речь идёт якобы о взятии Харькова, хотя ничего подобного не было ни в одном российском канале, ни в одной сводке, вообще нигде. Дальше слушать не стала, и так очевидно. Не верьте всему, что видите, слышите или читаете, относитесь к информации критически",True
00411_09689,"⚡️ Сообщается, что идёт раздача оружия украинским заключённым. Если это правда... нет слов. В этом хаосе будут гибнуть прежде всего мирные.",True
00412_04779,ВСУ разместили артиллерию на школьном дворе в Северодонецке,True
00414_05695,"РЖД могут запустить поезда из Симферополя в Москву, заявил Савельев.",True
00415_03857,"Советник МВД Геращенко опубликовал видео с захваченными в плен российскими военными. На видео они утверждают, что ночью их подняли по тревоге якобы для учений, и они не знали, что едут на войну с Украиной.",True
00416_04324,"У России есть соображения, каким должен быть ответ на санкции, заявил Михаил Мишустин. @rt_russian",True
00417_04962,Крупнейшие американские производители процессоров Intel и AMD приостановят поставки своей продукции в Россию. Это может привести к дефициту серверов и росту их стоимости,False
00421_04750,"В СЦКК ДНР рассказали о ситуации на линии соприкосновения в Донбассе:<br/><br/><i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/F09F92A5.png')""><b>?</b></i>Украинская армия за минувшие сутки атаковала ДНР <b>139 раз</b>. <br/><br/><i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/F09F92A5.png')""><b>?</b></i>Общее количество боеприпасов выпущенных ВСУ по Республике составляет <b>1715 единиц</b>.<br/><br/><i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/F09F8F98.png')""><b>?</b></i>В результате обстрелов повреждения получили 53 жилых дома. <br/><br/><i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/F09F91A5.png')""><b>?</b></i>Погибло <b>два мирных жителя, и двенадцать были ранены</b>.",True
00422_04978,"Администрация социальной сети Facebook наложила ограничения на официальную страницу медиахолдинга РБК. С момента начала российской военной операции на Украине несколько постов РБК в Facebook были помечены экспертами по проверке фактов как «содержащие ложную информацию». Это были сообщения на основе заявлений официальных лиц России, ЛНР и ДНР. После этого Facebook наложила ограничения на страницу РБК, в частности ограничила монетизацию, пессимизировала в выдаче и лишила статуса источника новостей. «Достоверность информации не определяется гражданством тех, кто выступает источником новостей, я считаю решение администрации социальной сети лишенным оснований», — сказал глава Объединенной редакции РБК Петр Канаев. При освещении военного конфликта мы в рамках законодательства России стремимся дать максимально полную картину происходящего, подчеркнул он, добавив, что работа редакции РБК всегда отвечает стандартам деловой журналистики.",True
00423_00130,"Прислать фото, видео, координаты нацистов укрорейха, сдаться в плен, перейти на сторону Русской армии ? @Zloyrusskiy_bot",False
00424_02240,"Путин никогда не проигрывал - Newsweek ""Владимир Путин никогда не проигрывал. ""Во время прошлых конфликтов в Чечне, Грузии, Сирии и Крыму за два десятилетия своего пребывания у власти Путин преуспел, поставив перед своими вооруженными силами четкие, достижимые военные цели, которые позволили бы ему убедительно заявить о победе в глазах российского народа ... Его последняя инициатива в Украине вряд ли чем-то отличается """,True
